image_id,source,pid,prolificId,condition,word,week,trialIndex,image_path,description,visible_text,recognizability,description_model,is_valid_image,width,height,embedding_row,generated_at
ai_many__ACCIDENT_29,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/29.png,A person stands under a tipped bucket as water pours onto their head.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:47.769140+00:00
ai_many__ACCIDENT_30,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/30.png,"A boot stomps down on a small object on the ground, sending up impact lines.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:48.480983+00:00
ai_many__ACCIDENT_31,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/31.png,A hand pulls a zipper slider down on a jacket or bag zipper.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:49.397362+00:00
ai_many__ACCIDENT_32,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/32.png,A traffic light is leaning over after being struck at its base.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:50.019460+00:00
ai_many__ACCIDENT_33,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/33.png,A cloud partly covers the sun while rain falls below it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:50.721017+00:00
ai_many__ACCIDENT_34,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/34.png,A birthday cake with a single lit candle has frosting or icing dripping down one side onto the surface beside it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:51.635102+00:00
ai_many__ACCIDENT_35,ai_many,,,,accident,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/ACCIDENT/35.png,A hand is tapping a speech bubble containing the word SEND.,SEND,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:52.261521+00:00
ai_many__AVERSION_01,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/01.png,A person reaches toward a melting ice cream cone with drips and rising steam.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:54.670439+00:00
ai_many__AVERSION_02,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/02.png,A face with tightly shut eyes and a tongue sticking out.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:55.191329+00:00
ai_many__AVERSION_03,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/03.png,A person holds up a hand to stop a steaming bowl of food being offered by another hand.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:55.846363+00:00
ai_many__AVERSION_04,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/04.png,A person walks along a curved path past a steaming pile of manure or compost with flies around it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:56.551491+00:00
ai_many__AVERSION_05,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/05.png,A horseshoe magnet attracts a person standing nearby.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:57.281246+00:00
ai_many__AVERSION_06,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/06.png,A frightened person recoils from a flying insect.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:57.975953+00:00
ai_many__AVERSION_07,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/07.png,An angry cat stands with its tail raised and its mouth open showing teeth.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:58.779191+00:00
ai_many__AVERSION_08,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/08.png,A person pinches their nose while facing a fish with stink lines rising above it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:42:59.533308+00:00
ai_many__AVERSION_09,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/09.png,A heart symbol is crossed out by a large X.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:00.087398+00:00
ai_many__AVERSION_10,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/10.png,A person recoils from an outstretched hand reaching toward them.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:00.883521+00:00
ai_many__AVERSION_11,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/11.png,A side profile of a human head with a tangled scribble inside the brain area.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:01.481380+00:00
ai_many__AVERSION_12,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/12.png,A person stands at the edge of a cliff beside a large hole or pit in the ground.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:02.186199+00:00
ai_many__AVERSION_13,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/13.png,A raised hand inside a shield emblem.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:02.970965+00:00
ai_many__AVERSION_14,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/14.png,A person pushes against a vertical pole or wall with both hands while leaning forward in a braced stance.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:03.577852+00:00
ai_many__AVERSION_15,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/15.png,A person holds up a bottle marked with a skull and crossbones while making an angry face.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:04.449791+00:00
ai_many__AVERSION_16,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/16.png,A fork hovers over a plate of leafy food with an X above it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:05.473974+00:00
ai_many__AVERSION_17,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/17.png,"A person pinches their nose with one hand while grimacing, with wavy lines indicating a bad smell.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:06.393142+00:00
ai_many__AVERSION_18,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/18.png,A person is being struck and knocked backward by a flying ball or projectile.,,uncertain,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:07.067489+00:00
ai_many__AVERSION_19,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/19.png,A human ear with sound waves coming from it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:07.827675+00:00
ai_many__AVERSION_20,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/20.png,A person holds up a hand in a stop gesture while a speech bubble shows a tangled scribble.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:08.440597+00:00
ai_many__AVERSION_21,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/21.png,"An eye looks toward a framed picture or window showing a dripping, melting mass with several small spots inside.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:09.168674+00:00
ai_many__AVERSION_22,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/22.png,A trash can sits in front of a cloud with a curved arrow pointing down into the can.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:10.160238+00:00
ai_many__AVERSION_23,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/23.png,A person in protective gear sprays a bee with a spray bottle.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:11.039463+00:00
ai_many__AVERSION_24,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/24.png,A hand holds a pin and pops a smiling heart-shaped balloon.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:12.089552+00:00
ai_many__AVERSION_25,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/25.png,A person peeks over a blanket or large sheet while gripping it with both hands.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:12.935062+00:00
ai_many__AVERSION_26,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/26.png,A road sign shows a U-turn arrow crossed out by a diagonal slash.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:13.573393+00:00
ai_many__AVERSION_27,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/27.png,A person with crossed arms stands in front of two other people.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:14.240956+00:00
ai_many__AVERSION_28,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/28.png,A hand drops a crumpled piece of paper into a trash bin while a downward arrow points beside it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:14.790908+00:00
ai_many__AVERSION_29,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/29.png,A hand reaches toward a spider web.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:15.816203+00:00
ai_many__AVERSION_30,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/30.png,A clipboard holds a checklist with one checked box and two empty boxes beside horizontal lines.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:16.673660+00:00
ai_many__AVERSION_31,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/31.png,A faucet pours a stream of water onto a hand held beside it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:17.555449+00:00
ai_many__AVERSION_32,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/32.png,A person steps over a pile of animal droppings on the ground.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:18.378205+00:00
ai_many__AVERSION_33,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/33.png,A person holds an umbrella under a rain cloud.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:19.033319+00:00
ai_many__AVERSION_34,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/34.png,A human head with a jagged crack splitting the face down the middle.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:20.010566+00:00
ai_many__AVERSION_35,ai_many,,,,aversion,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/AVERSION/35.png,A person pushes open a door.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:20.581002+00:00
ai_many__BUSINESS_01,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/01.png,A person in a tie carries a briefcase while walking through an open door between buildings.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:21.344723+00:00
ai_many__BUSINESS_02,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/02.png,Two people shake hands.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:21.926165+00:00
ai_many__BUSINESS_03,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/03.png,A tree has several round fruits or coins marked with dollar signs hanging in its canopy.,$,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:22.680877+00:00
ai_many__BUSINESS_04,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/04.png,A pie chart with two separated slices and a percent sign beside it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:23.600615+00:00
ai_many__BUSINESS_05,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/05.png,A chess knight piece stands upright.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:24.244753+00:00
ai_many__BUSINESS_06,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/06.png,A person climbs a mountain ridge toward a summit with a flag planted on top.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:24.991370+00:00
ai_many__BUSINESS_07,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/07.png,The Earth with several curved arrows circling around it to show rotation or movement around the globe.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:25.922410+00:00
ai_many__BUSINESS_08,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/08.png,A balance scale holds a dollar sign on one side and three people on the other.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:26.568002+00:00
ai_many__BUSINESS_09,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/09.png,Three people sit around a table in a meeting while a chart with an upward-trending arrow is displayed behind them.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:27.391499+00:00
ai_many__BUSINESS_10,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/10.png,A shopping cart with two wheels and a handle.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:28.135769+00:00
ai_many__BUSINESS_11,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/11.png,A light bulb with rays around it.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:28.787482+00:00
ai_many__BUSINESS_12,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/12.png,"A small storefront or shop with an awning, a front window, and a door.",,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:33.535643+00:00
ai_many__BUSINESS_13,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/13.png,An industrial factory building with two smokestacks releasing smoke.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:34.501046+00:00
ai_many__BUSINESS_14,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/14.png,A megaphone with sound lines coming out of the front.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:35.154539+00:00
ai_many__BUSINESS_15,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/15.png,Three people stand above a funnel leading down to a dollar sign.,$,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:36.000255+00:00
ai_many__BUSINESS_16,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/16.png,A rocket launches upward with flames and smoke coming from its base.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:36.662071+00:00
ai_many__BUSINESS_17,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/17.png,An arrow is stuck in the center of a target board.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:37.337515+00:00
ai_many__BUSINESS_18,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/18.png,A trophy sits on the center podium step above two lower podium steps labeled 2 and 3.,2|1|3,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:39.927218+00:00
ai_many__BUSINESS_19,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/19.png,A rolled-up receipt or bill with several horizontal lines and a dollar sign.,$,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:40.721664+00:00
ai_many__BUSINESS_20,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/20.png,A briefcase with a handle and front clasp.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:41.415446+00:00
ai_many__BUSINESS_21,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/21.png,A maze with a path leading to an exit marked by a right-pointing arrow.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:42.292766+00:00
ai_many__BUSINESS_22,ai_many,,,,business,,,/Users/fm/Documents/Github/figcreativity/web/public/word_many_images/BUSINESS/22.png,A suspension bridge spans over water.,,clear,gpt-5.4-mini-2026-03-17,True,500,500,,2026-08-19T20:43:42.815114+00:00
